id,missName,missInfo,missTyp,refTyp,avLevel,exId,avTime,disPlay,amount1,amount2,coin,gold,exp,strength,item,finish, interface,resId
14518,千层塔,爬塔达到90层,1,13,20,14517,-1,9,90,-1,500000,0,0,0,"10008,10",0,5,10005
14519,千层塔,爬塔达到95层,1,13,20,14518,-1,9,95,-1,500000,0,0,0,"10008,10",0,5,10005
14520,千层塔,爬塔达到100层,1,13,20,14519,-1,9,100,-1,500000,0,0,0,"10008,10",0,5,10005
15000,情缘,结识1个英雄,1,12,10,14520,-1,10,1,1,5000,0,0,0,"10030,10",1,4,10021
15001,情缘,结识2个英雄,1,12,10,15000,-1,10,2,1,5000,0,0,0,"10030,10",1,4,10021
15002,情缘,结识3个英雄,1,12,10,15001,-1,10,3,1,5000,0,0,0,"10030,10",1,4,10021
15003,情缘,结识4个英雄,1,12,10,15002,-1,10,4,1,5000,0,0,0,"10030,10",1,4,10021
15004,情缘,结识5个英雄,1,12,10,15003,-1,10,5,1,5000,0,0,0,"10030,10",1,4,10021
15005,情缘,结识6个英雄,1,12,10,15004,-1,10,6,1,5000,0,0,0,"10030,10",1,4,10021
15006,情缘,结识7个英雄,1,12,10,15005,-1,10,7,1,5000,0,0,0,"10030,10",1,4,10021
15007,情缘,结识8个英雄,1,12,10,15006,-1,10,8,1,5000,0,0,0,"10030,10",1,4,10021
15008,情缘,结识9个英雄,1,12,10,15007,-1,10,9,1,5000,0,0,0,"10030,10",1,4,10021
15009,情缘,结识10个英雄,1,12,10,15008,-1,10,10,1,5000,0,0,0,"10030,10",1,4,10021
15010,情缘,结识11个英雄,1,12,10,15009,-1,10,11,1,5000,0,0,0,"10030,10",1,4,10021
15011,情缘,结识12个英雄,1,12,10,15010,-1,10,12,1,5000,0,0,0,"10030,10",1,4,10021
15012,情缘,结识13个英雄,1,12,10,15011,-1,10,13,1,5000,0,0,0,"10030,10",1,4,10021
15013,情缘,结识14个英雄,1,12,10,15012,-1,10,14,1,5000,0,0,0,"10030,10",1,4,10021
15014,情缘,结识15个英雄,1,12,10,15013,-1,10,15,1,5000,0,0,0,"10030,10",1,4,10021
15015,情缘,和一个伙伴成为同伴,1,12,10,15000,-1,10,1,2,10000,0,0,0,"10030,10",0,4,10021
15016,情缘,和一个伙伴成为朋友,1,12,10,15015,-1,10,1,3,50000,0,0,0,"10030,10",0,4,10021
15017,情缘,和一个伙伴成为知己,1,12,10,15016,-1,10,1,4,100000,0,0,0,"10030,10",0,4,10021
15018,情缘,和一个伙伴成为挚友,1,12,10,15017,-1,10,1,5,150000,0,0,0,"10030,10",0,4,10021
15019,情缘,和一个伙伴结拜,1,12,10,15018,-1,10,1,6,200000,0,0,0,"10030,10",0,4,10021
15500,好友成群,拥有1个好友,1,11,1,-1,-1,11,1,-1,10000,0,0,0,"10030,10",1,7,10021
15501,好友成群,拥有2个好友,1,11,1,15500,-1,11,2,-1,10000,0,0,0,"10030,10",1,7,10021
15502,好友成群,拥有5个好友,1,11,1,15501,-1,11,5,-1,10000,0,0,0,"10030,10",1,7,10021
15503,好友成群,拥有8个好友,1,11,1,15502,-1,11,8,-1,10000,0,0,0,"10030,10",1,7,10021
15504,好友成群,拥有10个好友,1,11,1,15503,-1,11,10,-1,10000,0,0,0,"10030,10",1,7,10021
15505,好友成群,拥有15个好友,1,11,1,15504,-1,11,15,-1,10000,0,0,0,"10030,10",1,7,10021
15506,好友成群,拥有20个好友,1,11,1,15505,-1,11,20,-1,10000,0,0,0,"10030,10",1,7,10021
15507,好友成群,拥有25个好友,1,11,1,15506,-1,11,25,-1,10000,0,0,0,"10030,10",1,7,10021
15508,好友成群,拥有30个好友,1,11,1,15507,-1,11,30,-1,10000,0,0,0,"10030,10",1,7,10021
15509,好友成群,拥有35个好友,1,11,1,15508,-1,11,35,-1,10000,0,0,0,"10030,10",1,7,10021
15510,好友成群,拥有40个好友,1,11,1,15509,-1,11,40,-1,10000,0,0,0,"10030,10",1,7,10021
15511,好友成群,拥有50个好友,1,11,1,15510,-1,11,50,-1,10000,0,0,0,"10030,10",1,7,10021
16000,地下试炼,通关地下试炼1层,1,33,20,-1,-1,12,1,-1,100000,0,0,0,-1,1,5,10006
16001,地下试炼,通关地下试炼2层,1,33,20,16000,-1,12,2,-1,100000,0,0,0,-1,1,5,10006
16002,地下试炼,通关地下试炼3层,1,33,20,16001,-1,12,3,-1,100000,0,0,0,-1,1,5,10006
16003,地下试炼,通关地下试炼5层,1,33,20,16002,-1,12,5,-1,100000,0,0,0,-1,1,5,10006
16004,地下试炼,通关地下试炼6层,1,33,20,16003,-1,12,6,-1,100000,0,0,0,-1,1,5,10006
16005,地下试炼,通关地下试炼7层,1,33,20,16004,-1,12,7,-1,100000,0,0,0,-1,1,5,10006
16006,地下试炼,通关地下试炼11层,1,33,20,16005,-1,12,11,-1,100000,0,0,0,-1,1,5,10006
16007,地下试炼,通关地下试炼15层,1,33,20,16006,-1,12,15,-1,100000,0,0,0,-1,1,5,10006
16008,地下试炼,通关地下试炼19层,1,33,20,16007,-1,12,19,-1,100000,0,0,0,-1,1,5,10006
16009,地下试炼,通关地下试炼23层,1,33,20,16008,-1,12,23,-1,100000,0,0,0,-1,1,5,10006
16010,地下试炼,通关地下试炼27层,1,33,20,16009,-1,12,27,-1,100000,0,0,0,-1,1,5,10006
16011,地下试炼,通关地下试炼塔,1,33,20,16010,-1,12,32,-1,100000,0,0,0,-1,1,5,10006
16500,阵位强化,阵位强化等级累积达到1级,1,34,20,-1,-1,13,1,-1,5000,50,0,0,"10016,5",1,10,10030
16501,阵位强化,阵位强化等级累积达到5级,1,34,20,16500,-1,13,5,-1,5000,50,0,0,"10016,5",1,10,10030
16502,阵位强化,阵位强化等级累积达到10级,1,34,20,16501,-1,13,10,-1,10000,50,0,0,"10016,5",1,10,10030
16503,阵位强化,阵位强化等级累积达到15级,1,34,20,16502,-1,13,15,-1,10000,50,0,0,"10016,5",1,10,10030
16504,阵位强化,阵位强化等级累积达到20级,1,34,20,16503,-1,13,20,-1,10000,50,0,0,"10016,5",1,10,10030
16505,阵位强化,阵位强化等级累积达到25级,1,34,20,16504,-1,13,25,-1,10000,50,0,0,"10016,5",1,10,10030
16506,阵位强化,阵位强化等级累积达到30级,1,34,20,16505,-1,13,30,-1,10000,50,0,0,"10016,5",1,10,10030
16507,阵位强化,阵位强化等级累积达到35级,1,34,20,16506,-1,13,35,-1,10000,50,0,0,"10016,5",1,10,10030
16508,阵位强化,阵位强化等级累积达到40级,1,34,20,16507,-1,13,40,-1,10000,50,0,0,"10016,5",1,10,10030
16509,阵位强化,阵位强化等级累积达到45级,1,34,20,16508,-1,13,45,-1,10000,50,0,0,"10016,5",1,10,10030
16510,阵位强化,阵位强化等级累积达到50级,1,34,20,16509,-1,13,50,-1,10000,50,0,0,"10016,5",1,10,10030
16511,阵位强化,阵位强化等级累积达到55级,1,34,20,16510,-1,13,55,-1,10000,50,0,0,"10016,5",1,10,10030
16512,阵位强化,阵位强化等级累积达到60级,1,34,20,16511,-1,13,60,-1,10000,50,0,0,"10016,5",1,10,10030
16513,阵位强化,阵位强化等级累积达到65级,1,34,20,16512,-1,13,65,-1,10000,50,0,0,"10016,5",1,10,10030
16514,阵位强化,阵位强化等级累积达到70级,1,34,20,16513,-1,13,70,-1,10000,50,0,0,"10016,5",1,10,10030
16515,阵位强化,阵位强化等级累积达到75级,1,34,20,16514,-1,13,75,-1,10000,50,0,0,"10016,5",1,10,10030
16516,阵位强化,阵位强化等级累积达到80级,1,34,20,16515,-1,13,80,-1,10000,50,0,0,"10016,5",1,10,10030
16517,阵位强化,阵位强化等级累积达到85级,1,34,20,16516,-1,13,85,-1,10000,50,0,0,"10016,5",1,10,10030
16518,阵位强化,阵位强化等级累积达到90级,1,34,20,16517,-1,13,90,-1,10000,100,0,0,"10016,5",1,10,10030
16519,阵位强化,阵位强化等级累积达到95级,1,34,20,16518,-1,13,95,-1,10000,100,0,0,"10016,5",1,10,10030
16520,阵位强化,阵位强化等级累积达到100级,1,34,20,16519,-1,13,100,-1,10000,100,0,0,"10017,5",1,10,10030
16521,阵位强化,阵位强化等级累积达到105级,1,34,20,16520,-1,13,105,-1,50000,100,0,0,"10017,5",1,10,10030
16522,阵位强化,阵位强化等级累积达到110级,1,34,20,16521,-1,13,110,-1,50000,100,0,0,"10017,5",1,10,10030
16523,阵位强化,阵位强化等级累积达到115级,1,34,20,16522,-1,13,115,-1,50000,100,0,0,"10017,5",1,10,10030
16524,阵位强化,阵位强化等级累积达到120级,1,34,20,16523,-1,13,120,-1,50000,100,0,0,"10017,5",1,10,10030
16525,阵位强化,阵位强化等级累积达到125级,1,34,20,16524,-1,13,125,-1,50000,100,0,0,"10017,5",1,10,10030
16526,阵位强化,阵位强化等级累积达到130级,1,34,20,16525,-1,13,130,-1,50000,100,0,0,"10017,5",1,10,10030
16527,阵位强化,阵位强化等级累积达到135级,1,34,20,16526,-1,13,135,-1,50000,100,0,0,"10017,5",1,10,10030
16528,阵位强化,阵位强化等级累积达到140级,1,34,20,16527,-1,13,140,-1,50000,100,0,0,"10017,5",1,10,10030
16529,阵位强化,阵位强化等级累积达到145级,1,34,20,16528,-1,13,145,-1,50000,100,0,0,"10017,5",1,10,10030
16530,阵位强化,阵位强化等级累积达到150级,1,34,20,16529,-1,13,150,-1,50000,100,0,0,"10017,5",1,10,10030
17000,阵法数量,激活1个阵法,1,35,20,-1,-1,14,1,-1,5000,100,0,0,-1,1,10,10031
17001,阵法数量,激活2个阵法,1,35,20,17000,-1,14,2,-1,5000,200,0,0,-1,1,10,10031
17002,阵法数量,激活3个阵法,1,35,20,17001,-1,14,3,-1,5000,300,0,0,-1,1,10,10031
17003,阵法数量,激活4个阵法,1,35,20,17002,-1,14,4,-1,5000,400,0,0,-1,1,10,10031
17004,阵法数量,激活5个阵法,1,35,20,17003,-1,14,5,-1,5000,500,0,0,-1,1,10,10031
17005,阵法数量,激活6个阵法,1,35,20,17004,-1,14,6,-1,5000,800,0,0,-1,1,10,10031
17006,阵法数量,激活7个阵法,1,35,20,17005,-1,14,7,-1,5000,1000,0,0,-1,1,10,10031
17500,阵法等级,任意阵法等级精炼至2级,1,36,20,-1,-1,15,2,-1,10000,50,0,0,"10009,1",1,10,10032
17501,阵法等级,任意阵法等级精炼至3级,1,36,20,17501,-1,15,3,-1,15000,100,0,0,"10009,1",1,10,10032
17502,阵法等级,任意阵法等级精炼至4级,1,36,20,17502,-1,15,4,-1,20000,150,0,0,"10009,1",1,10,10032
17503,阵法等级,任意阵法等级精炼至5级,1,36,20,17503,-1,15,5,-1,25000,200,0,0,"10009,1",1,10,10032
17504,阵法等级,任意阵法等级精炼至6级,1,36,20,17504,-1,15,6,-1,30000,250,0,0,"10009,1",1,10,10032
17505,阵法等级,任意阵法等级精炼至7级,1,36,20,17505,-1,15,7,-1,35000,300,0,0,"10009,1",1,10,10032
17506,阵法等级,任意阵法等级精炼至8级,1,36,20,17506,-1,15,8,-1,40000,350,0,0,"10009,1",1,10,10032
17507,阵法等级,任意阵法等级精炼至9级,1,36,20,17507,-1,15,9,-1,45000,400,0,0,"10009,1",1,10,10032
17508,阵法等级,任意阵法等级精炼至10级,1,36,20,17508,-1,15,10,-1,50000,450,0,0,"10009,1",1,10,10032
17509,阵法等级,任意阵法等级精炼至11级,1,36,20,17509,-1,15,11,-1,55000,500,0,0,"10009,1",1,10,10032
17510,阵法等级,任意阵法等级精炼至12级,1,36,20,17510,-1,15,12,-1,60000,500,0,0,"10009,1",1,10,10032
17511,阵法等级,任意阵法等级精炼至13级,1,36,20,17511,-1,15,13,-1,65000,500,0,0,"10009,1",1,10,10032
17512,阵法等级,任意阵法等级精炼至14级,1,36,20,17512,-1,15,14,-1,70000,500,0,0,"10009,1",1,10,10032
17513,阵法等级,任意阵法等级精炼至15级,1,36,20,17513,-1,15,15,-1,75000,500,0,0,"10009,1",1,10,10032
17514,阵法等级,任意阵法等级精炼至16级,1,36,20,17514,-1,15,16,-1,80000,500,0,0,"10009,1",1,10,10032
18000,队伍战力,队伍战力达到10000,1,37,5,-1,-1,16,10000,-1,50000,10,0,0,-1,0,-1,10020
18001,队伍战力,队伍战力达到20000,1,37,5,18000,-1,16,20000,-1,50000,10,0,0,-1,0,-1,10020
18002,队伍战力,队伍战力达到30000,1,37,5,18001,-1,16,30000,-1,100000,20,0,0,-1,0,-1,10020
18003,队伍战力,队伍战力达到50000,1,37,5,18002,-1,16,50000,-1,100000,20,0,0,-1,0,-1,10020
18004,队伍战力,队伍战力达到10万,1,37,5,18003,-1,16,100000,-1,100000,50,0,0,-1,0,-1,10020
18005,队伍战力,队伍战力达到20万,1,37,5,18004,-1,16,200000,-1,100000,100,0,0,-1,0,-1,10020
18006,队伍战力,队伍战力达到30万,1,37,5,18005,-1,16,300000,-1,100000,200,0,0,-1,0,-1,10020
18007,队伍战力,队伍战力达到50万,1,37,5,18006,-1,16,500000,-1,100000,500,0,0,-1,0,-1,10020
18008,队伍战力,队伍战力达到100万,1,37,5,18007,-1,16,1000000,-1,100000,500,0,0,-1,0,-1,10020
18009,队伍战力,队伍战力达到200万,1,37,5,18008,-1,16,2000000,-1,100000,800,0,0,-1,0,-1,10020
18010,队伍战力,队伍战力达到300万,1,37,5,18009,-1,16,3000000,-1,100000,800,0,0,-1,0,-1,10020
18011,队伍战力,队伍战力达到500万,1,37,5,18010,-1,16,5000000,-1,100000,1000,0,0,-1,0,-1,10020
18012,队伍战力,队伍战力达到1000万,1,37,5,18011,-1,16,10000000,-1,100000,1000,0,0,-1,0,-1,10020
18013,队伍战力,队伍战力达到1500万,1,37,5,18012,-1,16,15000000,-1,100000,1000,0,0,-1,0,-1,10020
18014,队伍战力,队伍战力达到2000万,1,37,5,18013,-1,16,20000000,-1,100000,1000,0,0,-1,0,-1,10020
18015,队伍战力,队伍战力达到2500万,1,37,5,18014,-1,16,25000000,-1,100000,1000,0,0,-1,0,-1,10020
18016,队伍战力,队伍战力达到3000万,1,37,5,18015,-1,16,30000000,-1,100000,1000,0,0,-1,0,-1,10020
18017,队伍战力,队伍战力达到3500万,1,37,5,18016,-1,16,35000000,-1,100000,1000,0,0,-1,0,-1,10020
18018,队伍战力,队伍战力达到4000万,1,37,5,18017,-1,16,40000000,-1,100000,1000,0,0,-1,0,-1,10020
18500,星宿等级,星宿等级达到二重天,1,38,8,-1,-1,17,2,-1,10000,0,0,0,-1,0,11,10034
18501,星宿等级,星宿等级达到三重天,1,38,8,18500,-1,17,3,-1,20000,0,0,0,-1,0,11,10034
18502,星宿等级,星宿等级达到四重天,1,38,8,18501,-1,17,4,-1,30000,0,0,0,-1,0,11,10034
18503,星宿等级,星宿等级达到五重天,1,38,8,18502,-1,17,5,-1,40000,0,0,0,-1,0,11,10034
18504,星宿等级,星宿等级达到六重天,1,38,8,18503,-1,17,6,-1,50000,0,0,0,-1,0,11,10034
18505,星宿等级,星宿等级达到七重天,1,38,8,18504,-1,17,7,-1,50000,0,0,0,-1,0,11,10034
18506,星宿等级,星宿等级达到八重天,1,38,8,18505,-1,17,8,-1,50000,0,0,0,-1,0,11,10034
18507,星宿等级,星宿等级达到九重天,1,38,8,18506,-1,17,9,-1,50000,0,0,0,-1,0,11,10034
18508,星宿等级,星宿等级达到十重天,1,38,8,18507,-1,17,10,-1,50000,0,0,0,-1,0,11,10034
18509,星宿等级,星宿等级达到十一重天,1,38,8,18508,-1,17,11,-1,50000,0,0,0,-1,0,11,10034
18510,星宿等级,星宿等级达到十二重天,1,38,8,18509,-1,17,12,-1,50000,0,0,0,-1,0,11,10034
18511,星宿等级,星宿等级达到十三重天,1,38,8,18510,-1,17,13,-1,50000,0,0,0,-1,0,11,10034
18512,星宿等级,星宿等级达到十四重天,1,38,8,18511,-1,17,14,-1,50000,0,0,0,-1,0,11,10034
18513,星宿等级,星宿等级达到十五重天,1,38,8,18512,-1,17,15,-1,50000,0,0,0,-1,0,11,10034
18514,星宿等级,星宿等级达到十六重天,1,38,8,18513,-1,17,16,-1,50000,0,0,0,-1,0,11,10034
18515,星宿等级,星宿等级达到十七重天,1,38,8,18514,-1,17,17,-1,50000,0,0,0,-1,0,11,10034
18516,星宿等级,星宿等级达到十八重天,1,38,8,18515,-1,17,18,-1,50000,0,0,0,-1,0,11,10034
18517,星宿等级,星宿等级达到十九重天,1,38,8,18516,-1,17,19,-1,50000,0,0,0,-1,0,11,10034
18518,星宿等级,星宿等级达到二十重天,1,38,8,18517,-1,17,20,-1,50000,0,0,0,-1,0,11,10034
18519,星宿等级,星宿等级达到二十一重天,1,38,8,18518,-1,17,21,-1,50000,0,0,0,-1,0,11,10034
18520,星宿等级,星宿等级达到二十二重天,1,38,8,18519,-1,17,22,-1,50000,0,0,0,-1,0,11,10034
18521,星宿等级,星宿等级达到二十三重天,1,38,8,18520,-1,17,23,-1,50000,0,0,0,-1,0,11,10034
18522,星宿等级,星宿等级达到二十四重天,1,38,8,18521,-1,17,24,-1,50000,0,0,0,-1,0,11,10034
18523,星宿等级,星宿等级达到二十五重天,1,38,8,18522,-1,17,25,-1,50000,0,0,0,-1,0,11,10034
18524,星宿等级,星宿等级达到二十六重天,1,38,8,18523,-1,17,26,-1,50000,0,0,0,-1,0,11,10034
18525,星宿等级,星宿等级达到二十七重天,1,38,8,18524,-1,17,27,-1,50000,0,0,0,-1,0,11,10034
18526,星宿等级,星宿等级达到二十八重天,1,38,8,18525,-1,17,28,-1,50000,0,0,0,-1,0,11,10034
18527,星宿等级,星宿等级达到二十九重天,1,38,8,18526,-1,17,29,-1,50000,0,0,0,-1,0,11,10034
18528,星宿等级,星宿等级达到三十重天,1,38,8,18527,-1,17,30,-1,50000,0,0,0,-1,0,11,10034
18529,星宿等级,星宿等级达到三十一重天,1,38,8,18528,-1,17,31,-1,50000,0,0,0,-1,0,11,10034
18530,星宿等级,星宿等级达到三十二重天,1,38,8,18529,-1,17,32,-1,50000,0,0,0,-1,0,11,10034
18531,星宿等级,星宿等级达到三十三重天,1,38,8,18530,-1,17,33,-1,50000,0,0,0,-1,0,11,10034
18532,星宿等级,星宿等级达到三十四重天,1,38,8,18531,-1,17,34,-1,50000,0,0,0,-1,0,11,10034
18533,星宿等级,星宿等级达到三十五重天,1,38,8,18532,-1,17,35,-1,50000,0,0,0,-1,0,11,10034
18534,星宿等级,星宿等级达到三十六重天,1,38,8,18533,-1,17,36,-1,50000,0,0,0,-1,0,11,10034
18535,星宿等级,星宿等级达到三十七重天,1,38,8,18534,-1,17,37,-1,50000,0,0,0,-1,0,11,10034
18536,星宿等级,星宿等级达到三十八重天,1,38,8,18535,-1,17,38,-1,50000,0,0,0,-1,0,11,10034
18537,星宿等级,星宿等级达到三十九重天,1,38,8,18536,-1,17,39,-1,50000,0,0,0,-1,0,11,10034
18538,星宿等级,星宿等级达到四十重天,1,38,8,18537,-1,17,40,-1,50000,0,0,0,-1,0,11,10034
18539,星宿等级,星宿等级达到四十一重天,1,38,8,18538,-1,17,41,-1,50000,0,0,0,-1,0,11,10034
18540,星宿等级,星宿等级达到四十二重天,1,38,8,18539,-1,17,42,-1,50000,0,0,0,-1,0,11,10034
19000,英雄品质,2个英雄品质达到绿色,1,42,12,-1,-1,18,2,4,10000,0,0,0,"10013,1",1,-1,10013
19001,英雄品质,3个英雄品质达到绿色,1,42,12,19000,-1,18,3,4,10000,0,0,0,"10013,1",1,-1,10013
19002,英雄品质,4个英雄品质达到绿色,1,42,12,19001,-1,18,4,4,10000,0,0,0,"10013,1",1,-1,10013
19003,英雄品质,5个英雄品质达到绿色,1,42,12,19002,-1,18,5,4,10000,0,0,0,"10013,1",1,-1,10013
19004,英雄品质,6个英雄品质达到绿色,1,42,12,19003,-1,18,6,4,10000,0,0,0,"10013,1",1,-1,10013
19005,英雄品质,7个英雄品质达到绿色,1,42,12,19004,-1,18,7,4,10000,0,0,0,"10013,1",1,-1,10013
19006,英雄品质,8个英雄品质达到绿色,1,42,12,19005,-1,18,8,4,10000,0,0,0,"10013,1",1,-1,10013
19007,英雄品质,9个英雄品质达到绿色,1,42,12,19006,-1,18,9,4,10000,0,0,0,"10013,1",1,-1,10013
19008,英雄品质,10个英雄品质达到绿色,1,42,12,19007,-1,18,10,4,10000,0,0,0,"10013,1",1,-1,10013
19009,英雄品质,11个英雄品质达到绿色,1,42,12,19008,-1,18,11,4,10000,0,0,0,"10013,1",1,-1,10013
19010,英雄品质,12个英雄品质达到绿色,1,42,12,19009,-1,18,12,4,10000,0,0,0,"10013,1",1,-1,10013
19011,英雄品质,13个英雄品质达到绿色,1,42,12,19010,-1,18,13,4,10000,0,0,0,"10013,1",1,-1,10013
19012,英雄品质,14个英雄品质达到绿色,1,42,12,19011,-1,18,14,4,10000,0,0,0,"10013,1",1,-1,10013
19013,英雄品质,15个英雄品质达到绿色,1,42,12,19012,-1,18,15,4,10000,0,0,0,"10013,1",1,-1,10013
19014,英雄品质,16个英雄品质达到绿色,1,42,12,19013,-1,18,16,4,10000,0,0,0,"10013,1",1,-1,10013
19015,英雄品质,17个英雄品质达到绿色,1,42,12,19014,-1,18,17,4,10000,0,0,0,"10013,1",1,-1,10013
19016,英雄品质,18个英雄品质达到绿色,1,42,12,19015,-1,18,18,4,10000,0,0,0,"10013,1",1,-1,10013
19017,英雄品质,19个英雄品质达到绿色,1,42,12,19016,-1,18,19,4,10000,0,0,0,"10013,1",1,-1,10013
19018,英雄品质,20个英雄品质达到绿色,1,42,12,19017,-1,18,20,4,10000,0,0,0,"10013,1",1,-1,10013
19019,英雄品质,21个英雄品质达到绿色,1,42,12,19018,-1,18,21,4,10000,0,0,0,"10013,1",1,-1,10013
19020,英雄品质,22个英雄品质达到绿色,1,42,12,19019,-1,18,22,4,10000,0,0,0,"10013,1",1,-1,10013
19021,英雄品质,23个英雄品质达到绿色,1,42,12,19020,-1,18,23,4,10000,0,0,0,"10013,1",1,-1,10013
19022,英雄品质,24个英雄品质达到绿色,1,42,12,19021,-1,18,24,4,10000,0,0,0,"10013,1",1,-1,10013
19023,英雄品质,25个英雄品质达到绿色,1,42,12,19022,-1,18,25,4,10000,0,0,0,"10013,1",1,-1,10013
19024,英雄品质,26个英雄品质达到绿色,1,42,12,19023,-1,18,26,4,10000,0,0,0,"10013,1",1,-1,10013
19200,英雄品质,5个英雄品质达到绿色+1,1,42,12,-1,-1,18,5,7,10000,0,0,0,"10013,1",1,-1,10013
19201,英雄品质,5个英雄品质达到蓝色,1,42,12,19200,-1,18,5,10,10000,0,0,0,"10013,1",1,-1,10013
19202,英雄品质,5个英雄品质达到蓝色+1,1,42,12,19201,-1,18,5,13,10000,0,0,0,"10013,1",1,-1,10013
19203,英雄品质,5个英雄品质达到蓝色+2,1,42,12,19202,-1,18,5,16,10000,0,0,0,"10013,1",1,-1,10013
19204,英雄品质,5个英雄品质达到紫色,1,42,12,19203,-1,18,5,19,10000,0,0,0,"10013,1",1,-1,10013
19205,英雄品质,5个英雄品质达到紫色+2,1,42,12,19204,-1,18,5,22,10000,0,0,0,"10013,1",1,-1,10013
19206,英雄品质,5个英雄品质达到紫色+2,1,42,12,19205,-1,18,5,25,10000,0,0,0,"10013,1",1,-1,10013
19207,英雄品质,5个英雄品质达到橙色,1,42,12,19206,-1,18,5,28,10000,0,0,0,"10013,1",1,-1,10013
19208,英雄品质,5个英雄品质达到橙色+1,1,42,12,19207,-1,18,5,31,10000,0,0,0,"10013,1",1,-1,10013
19209,英雄品质,5个英雄品质达到橙色+2,1,42,12,19208,-1,18,5,34,10000,0,0,0,"10013,1",1,-1,10013
19210,英雄品质,5个英雄品质达到橙色+3,1,42,12,19209,-1,18,5,37,10000,0,0,0,"10013,1",1,-1,10013
19211,英雄品质,5个英雄品质达到红色,1,42,12,19210,-1,18,5,41,10000,0,0,0,"10013,1",1,-1,10013
19212,英雄品质,6个英雄品质达到绿色+1,1,42,12,19200,-1,18,6,7,10000,0,0,0,"10013,1",1,-1,10013
19213,英雄品质,6个英雄品质达到蓝色,1,42,12,19212,-1,18,6,10,10000,0,0,0,"10013,1",1,-1,10013
19214,英雄品质,6个英雄品质达到蓝色+1,1,42,12,19213,-1,18,6,13,10000,0,0,0,"10013,1",1,-1,10013
19215,英雄品质,6个英雄品质达到蓝色+2,1,42,12,19214,-1,18,6,16,10000,0,0,0,"10013,1",1,-1,10013
19216,英雄品质,6个英雄品质达到紫色,1,42,12,19215,-1,18,6,19,10000,0,0,0,"10013,1",1,-1,10013
19217,英雄品质,6个英雄品质达到紫色+2,1,42,12,19216,-1,18,6,22,10000,0,0,0,"10013,1",1,-1,10013
19218,英雄品质,6个英雄品质达到紫色+2,1,42,12,19217,-1,18,6,25,10000,0,0,0,"10013,1",1,-1,10013
19219,英雄品质,6个英雄品质达到橙色,1,42,12,19218,-1,18,6,28,10000,0,0,0,"10013,1",1,-1,10013
19220,英雄品质,6个英雄品质达到橙色+1,1,42,12,19219,-1,18,6,31,10000,0,0,0,"10013,1",1,-1,10013
19221,英雄品质,6个英雄品质达到橙色+2,1,42,12,19220,-1,18,6,34,10000,0,0,0,"10013,1",1,-1,10013
19222,英雄品质,6个英雄品质达到橙色+3,1,42,12,19221,-1,18,6,37,10000,0,0,0,"10013,1",1,-1,10013
19223,英雄品质,6个英雄品质达到红色,1,42,12,19222,-1,18,6,41,10000,0,0,0,"10013,1",1,-1,10013
19224,英雄品质,10个英雄品质达到绿色+1,1,42,12,19212,-1,18,10,7,10000,0,0,0,"10013,1",1,-1,10013
19225,英雄品质,10个英雄品质达到蓝色,1,42,12,19224,-1,18,10,10,10000,0,0,0,"10013,1",1,-1,10013
19226,英雄品质,10个英雄品质达到蓝色+1,1,42,12,19225,-1,18,10,13,10000,0,0,0,"10013,1",1,-1,10013
19227,英雄品质,10个英雄品质达到蓝色+2,1,42,12,19226,-1,18,10,16,10000,0,0,0,"10013,1",1,-1,10013
19228,英雄品质,10个英雄品质达到紫色,1,42,12,19227,-1,18,10,19,10000,0,0,0,"10013,1",1,-1,10013
19229,英雄品质,10个英雄品质达到紫色+2,1,42,12,19228,-1,18,10,22,10000,0,0,0,"10013,1",1,-1,10013
19230,英雄品质,10个英雄品质达到紫色+2,1,42,12,19229,-1,18,10,25,10000,0,0,0,"10013,1",1,-1,10013
19231,英雄品质,10个英雄品质达到橙色,1,42,12,19230,-1,18,10,28,10000,0,0,0,"10013,1",1,-1,10013
19232,英雄品质,10个英雄品质达到橙色+1,1,42,12,19231,-1,18,10,31,10000,0,0,0,"10013,1",1,-1,10013
19233,英雄品质,10个英雄品质达到橙色+2,1,42,12,19232,-1,18,10,34,10000,0,0,0,"10013,1",1,-1,10013
19234,英雄品质,10个英雄品质达到橙色+3,1,42,12,19233,-1,18,10,37,10000,0,0,0,"10013,1",1,-1,10013
19235,英雄品质,10个英雄品质达到红色,1,42,12,19234,-1,18,10,41,10000,0,0,0,"10013,1",1,-1,10013
19236,英雄品质,15个英雄品质达到绿色+1,1,42,12,19224,-1,18,15,7,10000,0,0,0,"10013,1",1,-1,10013
19237,英雄品质,15个英雄品质达到蓝色,1,42,12,19236,-1,18,15,10,10000,0,0,0,"10013,1",1,-1,10013
19238,英雄品质,15个英雄品质达到蓝色+1,1,42,12,19237,-1,18,15,13,10000,0,0,0,"10013,1",1,-1,10013
19239,英雄品质,15个英雄品质达到蓝色+2,1,42,12,19238,-1,18,15,16,10000,0,0,0,"10013,1",1,-1,10013
19240,英雄品质,15个英雄品质达到紫色,1,42,12,19239,-1,18,15,19,10000,0,0,0,"10013,1",1,-1,10013
19241,英雄品质,15个英雄品质达到紫色+2,1,42,12,19240,-1,18,15,22,10000,0,0,0,"10013,1",1,-1,10013
19242,英雄品质,15个英雄品质达到紫色+2,1,42,12,19241,-1,18,15,25,10000,0,0,0,"10013,1",1,-1,10013
